,start_longitude,start_latitude,end_longitude,end_latitude,start_longitude_utm,start_latitude_utm,end_longitude_utm,end_latitude_utm,hour,daytype
428578,4.94555,52.31524,4.83065,52.35753,124884.3597333401,480901.13393963524,117085.74843228774,485660.3306410448,23,weekday
428555,4.883830000000001,52.37845,4.88807,52.3693,120724.66365115164,487961.4601075654,121006.35513323787,486941.40624853765,23,weekday
428579,4.9210400000000005,52.35821,4.853190000000001,52.357890000000005,123243.82505246904,485692.5452813471,118621.52041755136,485688.83275865903,23,weekday
428559,4.8867400000000005,52.3791,4.86088,52.38042,120923.30613024882,488032.4088047494,119163.5825786551,488191.7502633417,23,weekday
428572,4.89567,52.3521,4.8646199999999995,52.37226,121510.97045447075,485024.14824536873,119411.68180546645,487282.001812567,23,weekday
428570,4.887169999999999,52.35755,4.954219999999999,52.31692,120936.04134868029,485634.49074237945,125476.66357468934,481084.4886025596,23,weekday
428576,4.886419999999999,52.37615,4.89625,52.36016,120899.2493611286,487704.33310688543,121556.5608637126,485920.65790893225,23,weekday
428610,4.90641,52.36958,4.95366,52.30705,122255.59823829996,486964.1156500371,125431.91343181467,479986.559444977,23,weekday
428583,4.91067,52.36573,4.94928,52.34474,122542.90520692016,486533.83664137457,125158.52692492642,484181.8350321862,23,weekday
428589,4.944319999999999,52.35967,4.8834800000000005,52.36095,124830.6902847808,485845.0444749745,120687.29854614244,486014.5245240758,23,weekday
428585,4.87826,52.3637,4.92387,52.36325,120333.8751570528,486322.98109623755,123440.19406728288,486252.0747162467,23,weekday
428564,4.99337,52.35637,4.88795,52.37035,128169.96062541312,485458.58994467364,120998.9873997799,487058.288649548,23,weekday
428550,4.88309,52.35477,4.902819999999999,52.3462,120655.95026137482,485327.1060148539,121993.71966469087,484364.41938259505,23,weekday
428592,4.91275,52.34917,4.87913,52.3667,122672.5129890165,484690.3941863738,120395.47346824611,486656.3536919376,23,weekday
428609,4.83114,52.35928,4.89211,52.37522,117120.62223424943,485854.78337936325,121285.99696168173,487598.19619398343,23,weekday
428565,4.84544,52.37554,4.84834,52.3516,118108.25680221093,487656.5351664201,118285.92646246671,484991.43818251905,23,weekday
428582,4.88212,52.387679999999996,4.91337,52.33502,120615.38699023561,488989.229739088,122704.46572520427,483115.75310017925,23,weekday
428611,4.83254,52.347640000000006,4.8453599999999994,52.37553,117206.07845186951,484558.9610270858,118102.8009095352,487655.4632676364,23,weekday
428604,4.92115,52.35264,4.84034,52.35009,123247.33355287311,485072.762874067,117739.60741941707,484827.5147030734,23,weekday
428584,4.88013,52.371140000000004,4.85337,52.35719,120467.03833526601,487149.8838843357,118633.20868448609,485610.85873240384,23,weekday
428597,4.88399,52.38211,4.91707,52.37037,120738.38588327388,488368.6076358403,122982.15843197945,487047.25070949114,23,weekday
428581,4.8772,52.38548,4.83017,52.37484,120278.72938265893,488746.7965054002,117067.85311546331,487586.53445040365,23,weekday
428587,4.88858,52.358940000000004,4.8821,52.332840000000004,121033.15804175878,485788.4841634498,120571.50200720053,482887.59250699,23,weekday
428600,4.90204,52.37516,4.882619999999999,52.360690000000005,121962.13961228293,487586.9472328412,120628.5163082107,485986.0037111774,23,weekday
428606,4.8945099999999995,52.3651,4.93018,52.370020000000004,121441.77107507703,486471.10067871975,123874.7427414032,487002.59760799765,23,weekday
428622,4.954219999999999,52.31692,4.960719999999999,52.371140000000004,125476.66357468934,481084.4886025596,125955.35974312766,487114.53540317935,23,weekday
428615,4.87535,52.33442,4.95046,52.36717,120112.66062052202,483066.61379751726,125253.97233654012,486676.9808925575,23,weekday
428601,4.87794,52.361740000000005,4.84053,52.357859999999995,120310.54664443259,486105.05926108663,117759.0734888491,485691.92464064126,23,weekday
428608,4.87857,52.36201,4.84057,52.361309999999996,120353.67056273439,486134.7988439463,117764.693536357,486075.7592432367,23,weekday
428629,4.8845,52.360640000000004,4.93846,52.371559999999995,120756.53891410842,485979.55067158636,124439.70103738233,487170.4194502167,23,weekday
428602,4.8891800000000005,52.37229,4.84842,52.38479,121084.23721331757,487273.5625273193,118318.83095582691,488684.2040315138,23,weekday
428621,4.88795,52.37035,4.86116,52.34117,120998.9873997799,487058.288649548,119150.9499187429,483824.5565291526,23,weekday
428627,4.84945,52.39221,5.01094,52.349920000000004,118395.08062742796,489509.2552523613,129363.18773747153,484734.5829048773,23,weekday
428631,4.88896,52.36654,4.8853,52.33613,121064.85693106195,486633.90349424875,120792.1498256791,483252.13003003,23,weekday
433910,4.84946,52.354040000000005,4.87852,52.36555,118364.24788356696,485262.35142447375,120353.02926171519,486528.6928971399,23,weekday
433917,4.88975,52.36606,4.85875,52.377629999999996,121118.29622936866,486580.1276944685,119016.29301816912,487882.38210907206,23,weekday
433919,4.8842099999999995,52.36752,4.8198,52.37793,120742.09743699,486745.17581687076,116364.39325647565,487935.8143130584,23,weekday
433924,4.8920900000000005,52.36542,4.95464,52.30733,121277.18586172676,486507.82807798823,125498.93559316131,480017.3136337486,23,weekday
433921,4.902909999999999,52.3709,4.8543,52.36076,122018.21532307338,487112.56999467034,118699.48356595563,486007.5994807517,23,weekday
433922,4.9069400000000005,52.372679999999995,4.944030000000001,52.35856,122293.97910587136,487308.7920201838,124810.18050081345,485721.6631681205,23,weekday
433923,4.85787,52.34664,4.85305,52.368179999999995,118931.1891039384,484434.79271937907,118620.4215362166,486833.7945832469,23,weekday
433927,4.888999999999999,52.348690000000005,4.85873,52.34875,121053.92960966493,484647.8456584765,118991.50042864753,484669.12845333037,23,weekday
433934,4.89355,52.35111,4.89111,52.40401,121365.78275160617,484914.9798929738,121239.83176926558,490801.936092416,23,weekday
435696,4.91202,52.36218,4.91994,52.3434,122632.26410016582,486138.2492696581,123158.2687455593,484045.2262463051,23,weekday
435709,4.86696,52.362590000000004,4.892180000000001,52.35232,119563.31192612814,486204.94451046345,121273.36081235981,485050.244227656,23,weekday
435699,4.93191,52.37208,4.94434,52.39908,123994.00173596878,487231.05844659184,124858.84836433723,490229.93347655586,23,weekday
435715,4.87961,52.36477,4.91078,52.342909999999996,120426.66152574892,486441.387397303,122533.70820845338,483994.77076476585,23,weekday
435712,4.87875,52.365109999999994,4.82006,52.37746,120368.35114478119,486479.62734152906,116381.68761250941,487883.3823026388,23,weekday
435717,4.87359,52.35116,4.82822,52.35814,120005.90013863517,484929.9923746355,116920.73483414591,485729.47456237394,23,weekday
435718,4.98272,52.360620000000004,4.90086,52.37388,127447.07114520187,485935.45444007,121880.83116231381,487445.06897363695,23,weekday
435727,4.90503,52.37413,4.85588,52.38402,122164.98274607053,487470.9872811165,118826.08327234947,488594.7814033626,23,weekday
435722,4.90552,52.36805,4.95474,52.30738,122193.85416894066,486794.2856400822,125505.78876239943,480022.8360541524,23,weekday
437468,4.859369999999999,52.35119,4.82831,52.346920000000004,119037.08441574246,484940.2907114588,116917.2393708558,484481.06644462567,23,weekday
437484,4.91509,52.35563,4.8591,52.37894,122836.6316296365,485408.1106152042,119041.18724104471,488027.9628158244,23,weekday
437464,4.91056,52.34792,4.87571,52.36437,122522.3817527454,484552.29484852485,120160.71311275262,486398.74988568696,23,weekday
437461,4.92354,52.36829,4.91509,52.35563,123421.3039489923,486812.98460335896,122836.6316296365,485408.1106152042,23,weekday
437482,4.92685,52.3633,4.926019999999999,52.358740000000004,123643.20884595047,486256.3444427583,123583.44603189535,485749.3444185409,23,weekday
437480,4.86903,52.35494,4.8993,52.35264,119698.22392089502,485352.7757474104,121758.69009023014,485082.5591048806,23,weekday
437469,4.88532,52.3846,4.881419999999999,52.39055,120830.85738583069,488645.0251421228,120569.96252405434,489308.88793258683,23,weekday
437475,4.922630000000001,52.34998,4.94904,52.34458,123346.26931528395,484776.1565303549,125142.0651358416,484164.1318078514,23,weekday
437481,4.87865,52.36533,4.879580000000001,52.38323,120361.7118218416,486504.15294365323,120439.00506066412,488495.3165434812,23,weekday
437483,4.96152,52.3705,5.00512,52.35156,126009.42305316732,487043.00647745124,128967.60561351913,484919.1289102038,23,weekday
437488,4.939,52.36112,5.00246,52.351209999999995,124469.29233941907,486008.6036553142,128786.16737998484,484881.145335791,23,weekday
439484,4.899859999999999,52.34541,4.86141,52.34749,121791.43433855825,484277.8739509668,119173.0876251153,484527.60996530135,23,weekday
439478,4.90614,52.37364,4.94382,52.39771,122240.20864657236,487415.9659909175,124822.52499866158,490077.71822107886,23,weekday
439493,4.89049,52.37233,4.83413,52.37995,121173.47854601899,487277.4007970989,117341.85129100905,488153.0214858449,23,weekday
439486,4.8958900000000005,52.357820000000004,4.98051,52.36152,121530.27330520531,485660.46918724605,127297.09185568707,486036.4338620994,23,weekday
439476,4.89161,52.34468,4.8894400000000005,52.33404,121228.71432405703,484200.4640173032,121072.716353276,483017.6464274849,23,weekday
439497,4.89496,52.345859999999995,4.84938,52.34985,121457.88256213831,484330.1982311107,118355.33836834042,484796.2029756191,23,weekday
439491,4.8458,52.342209999999994,4.83197,52.353629999999995,118105.06879396338,483947.97647246305,117172.34559128381,485225.7183405883,23,weekday
439492,4.84126,52.36813,4.8413699999999995,52.34984,117817.41011653355,486834.2151106641,117809.57568652833,484799.17016790307,23,weekday
439499,4.856,52.35068,4.8776,52.372690000000006,118807.06329026137,484885.22437245847,120295.95401813046,487323.5499765921,23,weekday
439488,4.8956,52.36181,4.9074599999999995,52.3534,121513.52904767083,486104.5416847936,122315.19143982916,485163.40780203725,23,weekday
439487,4.90073,52.373090000000005,4.98896,52.35895,121871.38846371256,487357.2305130803,127871.10772258365,485747.2908658604,23,weekday
439504,4.89199,52.36546,4.84285,52.36541,121270.40522869444,486512.32512819953,117923.42554420626,486530.766414372,23,weekday
439500,4.92224,52.334590000000006,4.92632,52.33878,123308.71343092406,483063.9956125156,123589.76165770259,483528.40966384334,23,weekday
439498,4.9326099999999995,52.36359,4.9435400000000005,52.3597,124035.74699326284,486286.1343686805,124777.57752117007,485848.7073178595,23,weekday
439505,4.82141,52.381040000000006,4.94233,52.39698,116476.72129717309,488280.98400556855,124720.61536979742,489997.11708651495,23,weekday
439507,4.878419999999999,52.36213,4.90109,52.350159999999995,120343.54695044301,486148.2220854936,121878.79237544029,484805.8083351838,23,weekday
439508,4.90525,52.3488,4.9116,52.342079999999996,122161.22332156645,484652.5983904235,122588.98126017895,483902.0559196398,23,weekday
439514,4.89245,52.37556,4.85596,52.38398,121309.40765363608,487635.8675381383,118831.49718054633,488590.2909495001,23,weekday
441382,4.8543,52.35605,4.87852,52.36218,118695.63036130855,485483.5533537894,120350.3975383862,486153.7374086601,23,weekday
441389,4.8884,52.3724,4.90492,52.34899,121031.20355668341,487286.1667725199,122138.87909665976,484673.88784381934,23,weekday
441390,4.86521,52.38495,4.964580000000001,52.37611,119462.03107917422,488693.6395413276,126221.45781476467,487665.9754774539,23,weekday
441406,4.89469,52.35109,4.9412,52.36815,121443.43858336954,484912.2262573375,124623.9635181934,486789.8596464571,23,weekday
441407,4.8882,52.37164,4.95475,52.30741,121017.00137824562,487201.70064564777,125506.49066847243,480026.1698479646,23,weekday
441395,4.90805,52.37011,4.92939,52.397459999999995,122367.67884894194,487022.3453979335,123840.22862746433,490056.00951983134,23,weekday
441404,4.8756699999999995,52.33185,4.93571,52.370909999999995,120132.45336894848,482780.5163581029,124251.97221591424,487099.26142049866,23,weekday
441392,4.91967,52.3758,4.94369,52.39772,123163.12362570871,487650.2647658308,124813.68387135732,490078.88500799646,23,weekday
441399,4.8952800000000005,52.36162,4.962359999999999,52.316720000000004,121491.58844746806,486083.5496427541,126031.56052383478,481058.9526930126,23,weekday
441409,4.8915,52.35152,4.99688,52.356359999999995,121226.4232969589,484961.55078644323,128409.0724810745,485456.1839172759,23,weekday
441384,4.9111,52.34745,4.94053,52.39643,122558.83245989744,484499.75959611754,124597.7262456756,489936.67558942706,23,weekday
441413,4.900180000000001,52.36121,4.95477,52.30741,121825.05173698564,486035.67775294575,125507.85466372149,480026.1617128819,23,weekday
441398,4.887919999999999,52.37339,4.88129,52.36711,120999.27457819055,487396.5422633053,120542.90607770765,486700.9423110888,23,weekday
441402,4.87852,52.36546,4.9112800000000005,52.34287,120352.95897749889,486518.6792457751,122567.75152796129,483990.09643769346,23,weekday
441408,4.84134,52.36237,4.831980000000001,52.35933,117818.03153444115,486193.30208809226,117177.88529224673,485859.9078011833,23,weekday
441403,4.86839,52.370909999999995,4.86306,52.384640000000005,119667.34277061465,487129.95230860123,119315.40893612476,488660.2045459867,23,weekday
441410,4.92991,52.37534,4.846830000000001,52.3757,123860.08969813545,487594.6344701671,118203.0411424504,487673.6305073432,23,weekday
441414,4.8318900000000005,52.3593,4.89225,52.40358,117171.72896234186,485856.61690358166,121317.08326575297,490753.5621170283,23,weekday
443505,4.9141,52.33334,4.9203,52.3505,122753.00057627673,482928.5073697254,123187.88915252323,484835.03321268945,23,weekday
443548,4.95363,52.30697,4.8545300000000005,52.3844,125429.81419712308,479977.67071638955,118734.48378370143,488637.73612129467,23,weekday
443552,4.886430000000001,52.36398,4.87942,52.3832,120890.57384961973,486350.2582440494,120428.08838791691,488492.05496752914,23,weekday
443528,4.87575,52.34323,4.85462,52.3502,120146.84003710354,484046.6411718851,118712.64747076906,484832.50846953265,23,weekday
443530,4.9405,52.36527,4.90175,52.3663,124574.31402241132,486469.71506980766,121935.788658089,486601.28857381886,23,weekday
443571,4.89051,52.372009999999996,4.92955,52.397529999999996,121174.5965236769,487241.78729200613,123851.16763939866,490063.72920130653,23,weekday
443557,4.87375,52.37448,4.92246,52.345929999999996,120035.18320188377,487524.56123486074,123331.7973432509,484325.6167694729,23,weekday
443574,4.91324,52.40067,4.92138,52.355959999999996,122743.37405103419,490420.2336256155,123265.3774918212,485442.0548133563,23,weekday
443567,4.87823,52.35706,4.83898,52.3906,120326.6435817956,485584.2112762992,117681.04226369047,489335.4623515895,23,weekday
443575,4.87634,52.37105,4.89025,52.3891,120208.86274844108,487141.6829053675,121169.93014849363,489143.3971005137,23,weekday
443570,4.87499,52.33441,4.93584,52.370909999999995,120088.11589491117,483065.6744951496,124260.82550018522,487099.2062753396,23,weekday
443584,4.88817,52.37328,4.85581,52.37893,121016.21484383804,487384.1860682663,118817.16460925314,488028.48779217363,23,weekday
443589,4.90024,52.36115,4.9247,52.36204,121829.0938994362,486028.9745198503,123495.86950354595,486117.085323154,23,weekday
443602,4.8719,52.38111,4.88259,52.360820000000004,119914.45026685408,488263.12923276075,120626.5734844435,486000.4820919395,23,weekday
443572,4.89497,52.38022,4.828880000000001,52.35256,121484.52845500545,488153.1854943308,116960.91223485381,485108.2850715626,23,weekday
443591,4.906969999999999,52.34137,4.87905,52.36051,122272.9403177915,483825.1398167532,120385.19590580469,485967.67544287856,23,weekday
443581,4.932840000000001,52.37488,4.91974,52.373540000000006,124059.28823883335,487542.19838960795,123166.26829242232,487398.7789652731,23,weekday
445641,4.8811800000000005,52.36716,4.81982,52.37686,120535.453064268,486706.5577575103,116364.82293877454,487816.75267653423,23,weekday
445651,4.85316,52.36999,4.91798,52.372240000000005,118629.39721963661,487035.12481719244,123045.4791910797,487254.9112799445,23,weekday
445635,4.919630000000001,52.33855,4.84914,52.39095,123133.663244979,483505.7391188748,118372.9381927546,489369.22032530897,23,weekday
445649,4.88235,52.37989,4.83199,52.37599,120625.0060754039,488122.3800336052,117192.76755827788,487713.53540812864,23,weekday
445645,4.931830000000001,52.36291,4.94186,52.39764,123982.14317255453,486210.8089608479,124689.07746756283,490070.74779955205,23,weekday
445639,4.88055,52.37341,4.84835,52.37846,120497.40673488606,487402.25075759634,118308.8281261425,487979.94517139567,23,weekday
445653,4.89826,52.362840000000006,4.95464,52.30733,121695.4907187062,486217.9167782304,125498.93559316131,480017.3136337486,23,weekday
445666,4.90661,52.37327,4.87688,52.32675,122271.9416450507,487374.5862642529,120210.93466673294,482212.4989503011,23,weekday
445654,4.82787,52.35255,4.99451,52.35742,116892.0924757235,485107.70300676,128248.25573851938,485574.9951420256,23,weekday
445667,4.87472,52.33457,4.93571,52.37048,120069.83909955696,483083.6064963315,124251.67416848557,487051.4181943942,23,weekday
445672,4.94494,52.35759,4.8787199999999995,52.32633,124871.51225012461,485613.3593267871,120336.03921905834,482164.8875334545,23,weekday
445668,4.888809999999999,52.36918,4.8596699999999995,52.36373,121056.6606117007,486927.70785533154,119067.67942936669,486335.37325887376,23,weekday
445670,4.87739,52.36643,4.92574,52.35888,120276.75352675642,486627.14495880296,123564.47137213025,485765.04263802443,23,weekday
445655,4.92382,52.35066,5.00506,52.35154,123427.83278258806,484851.2962210882,128963.5059526867,484916.92519262806,23,weekday
445665,4.91798,52.372240000000005,4.9494,52.34479,123045.4791910797,487254.9112799445,125166.73761575048,484187.3487801722,23,weekday
445678,4.89556,52.36466,4.94347,52.36032,121512.95546060507,486421.65934165136,124773.23148328642,485917.7196475814,23,weekday
445671,4.889869999999999,52.37523,4.8284199999999995,52.35816,121133.4709575371,487600.3532482371,116934.37625176815,485731.59474528074,23,weekday
445673,4.90637,52.34877,4.84659,52.38462,122237.51351382886,484648.7536905848,118194.10257769524,488666.21724068583,23,weekday
447657,4.857819999999999,52.346000000000004,4.84967,52.3713,118927.26207405544,484363.60978889844,118392.79808032699,487182.6361508506,23,weekday
447674,4.93202,52.372040000000005,4.9936,52.35991,124001.46482484015,487226.56085931044,128187.76809522597,485852.37726584356,23,weekday
447660,4.8578,52.34632,4.8531,52.370490000000004,118926.15931893846,484399.223647487,118625.72102613751,487090.7862818588,23,weekday
447678,4.8835,52.36112,4.93317,52.36534,120688.79234610285,486033.429719893,124075.1102636194,486480.6058032807,23,weekday
447667,4.85787,52.345909999999996,4.852,52.37339,118930.59595032033,484353.571308746,118553.1912499493,487414.00087800453,23,weekday
447656,4.8741900000000005,52.36257,4.84426,52.34391,120055.76529326286,486199.2087572394,118001.54099719008,484137.9068967379,23,weekday
447644,4.84392,52.350590000000004,4.83652,52.36509,117983.94318477428,484881.3114414307,117492.01745371647,486498.41961972025,23,weekday
447684,4.86649,52.36967,4.89617,52.34346,119536.95788611271,486992.9144419795,121538.52361564891,484062.60909603036,23,weekday
447648,4.9138,52.36245,4.88984,52.34643,122753.70590544802,486167.4968417269,121109.43853098124,484395.9993956607,23,weekday
447658,4.85781,52.346509999999995,4.8524,52.37035,118926.99511505305,484420.3584903975,118577.93435317506,487075.5610728283,23,weekday
447665,4.90276,52.35279,4.944380000000001,52.35965,121994.53176752885,485097.66733619594,124834.76385842824,485842.7942400371,23,weekday
447677,4.85681,52.35853,4.92478,52.41255,118868.6425197337,485758.2299167685,123537.18095083402,491736.97600617376,23,weekday
447686,4.89717,52.35775,4.95469,52.30733,121617.41696259382,485652.0904842249,125502.34558740575,480017.2932915487,23,weekday
447681,4.84093,52.38985,4.874280000000001,52.32592,117813.15260451389,489251.0125515232,120033.03995882021,482121.40246913314,23,weekday
447666,4.88709,52.38061,4.84604,52.35102,120948.29687518999,488200.2516853748,118128.74232067956,484928.07361716224,23,weekday
447679,4.88117,52.367129999999996,4.8196,52.37636,120534.7486809327,486703.22462748864,116349.40684242014,487761.2387044212,23,weekday
447668,4.90549,52.37294,4.91338,52.40162,122195.42734244106,487338.3757937563,122753.59314736103,490525.8719748643,23,weekday
447692,4.9107400000000005,52.35839,4.85864,52.379509999999996,122542.30415776087,485717.13523438637,119010.32864512228,488091.61105113215,23,weekday
447682,4.87242,52.38166,4.89886,52.35881,119950.28982798825,488324.07230464683,121733.33818159964,485769.25199804973,23,weekday
447691,4.84671,52.375679999999996,4.96402,52.37555,118194.85321397561,487671.4661903981,126182.96117865597,487603.8903668971,23,weekday
447709,4.8821699999999995,52.32678,4.88911,52.352709999999995,120571.57590329825,482213.31135499955,121064.49824778075,485095.0695671748,23,weekday
447708,4.94725,52.30255,4.90584,52.367,124991.71156844398,479488.5139627554,122214.8722933828,486677.31464822777,23,weekday
447711,4.89235,52.386990000000004,5.00968,52.346090000000004,121311.28245811502,488907.65299496637,129275.11875488283,484308.8909532879,23,weekday
447700,4.85855,52.37952,4.94068,52.37638,119004.20878476091,488092.7683815678,124594.18989946216,487705.77537055186,23,weekday
447696,4.92571,52.356429999999996,4.846,52.35196,123560.69210796339,485492.4614055231,118126.79797572768,485032.68046005204,23,weekday
447704,4.88541,52.386,4.94204,52.36561,120838.06331620764,488800.7513171117,124679.4371147955,486506.8992107957,23,weekday
447690,4.87343,52.36723,4.83871,52.360459999999996,120007.67367466888,486718.05983335,117637.28111932313,485982.1434522962,23,weekday
447695,4.90986,52.36781,4.953869999999999,52.307159999999996,122489.26033017103,486765.62683616753,125446.3086415689,479998.7126537032,23,weekday
447727,4.8830800000000005,52.37301,4.889069999999999,52.37038,120669.38537093441,487356.54406548484,121075.28552670447,487061.1016761868,23,weekday
447699,4.87327,52.34202,4.8745400000000005,52.365140000000004,119976.8873283627,483913.2092004225,120081.62813709115,486484.9852685836,23,weekday
447722,4.95779,52.31824,4.834969999999999,52.35695,125720.95447827637,481229.90711033315,117379.54490969166,485593.54740857315,23,weekday
453742,4.9980199999999995,52.353629999999995,4.89842,52.342729999999996,128485.1038819052,485152.0173781411,121691.3003215472,483980.35124298465,23,weekday
453741,4.89734,52.3577,4.9154800000000005,52.35293,121628.96014238412,485646.44906156097,122861.24547865918,485107.52803669556,23,weekday
453745,4.88861,52.37149,4.96245,52.31662,121044.807910485,487184.81902116374,126037.6320366808,481047.79050799477,23,weekday
453757,4.87254,52.36657,4.84428,52.343920000000004,119946.53645966182,486645.0564874782,118002.91219583513,484139.00930865976,23,weekday
453749,4.82923,52.3469,4.8368199999999995,52.369,116979.90969398373,484478.3582246573,117515.75454338662,486933.3007748303,23,weekday
453751,4.9385900000000005,52.34936,4.90115,52.37675,124433.26591060674,484700.3236752033,121902.72112140954,487764.2618132262,23,weekday
453748,4.89565,52.35783,4.9421800000000005,52.37706,121513.93154280687,485661.6926693353,124696.79520642206,487780.8062850281,23,weekday
453752,4.88555,52.38769,4.9367,52.37113,120848.8960771118,488988.7203504836,124319.54553772649,487123.31980175304,23,weekday
453755,4.90506,52.37417,4.95071,52.340509999999995,122167.05526831391,487475.42421668954,125253.13664605869,483710.6057059791,23,weekday
453765,4.871169999999999,52.37125,4.8436,52.37493,119856.93540948554,487166.4299628467,117982.45350195652,487589.60318019945,23,weekday
453756,4.93006,52.35561,5.0038599999999995,52.3522,123856.45778249178,485399.3478530532,128882.13566179463,484990.7906683067,23,weekday
455772,4.887580000000001,52.36318,4.84035,52.3687,120968.28975165574,486260.70738713804,117755.91218817575,486898.102044888,23,weekday
455777,4.8366,52.35103,4.83648,52.3662,117485.58182705444,484934.0303143499,117490.23152944108,486621.94165938266,23,weekday
455775,4.88469,52.3358,4.88814,52.36909,120750.32051771309,483215.70154279954,121010.96154679301,486918.00819841796,23,weekday
455770,4.85861,52.303000000000004,4.87475,52.37028,118946.20771862598,479578.962252002,120099.9752315927,487056.7749748043,23,weekday
455778,4.95397,52.30721,4.8299199999999995,52.35626,125453.16189566265,480004.23500111874,117034.93267819098,485519.40975613415,23,weekday
455766,4.96288,52.368840000000006,4.87964,52.36927,126100.96169872399,486857.7659930012,120432.21137479012,486942.0558457854,23,weekday
455782,4.90278,52.360040000000005,4.95474,52.307359999999996,122001.28569875061,485904.3133009074,125505.77549010233,480020.61081316427,23,weekday
455769,4.93582,52.362759999999994,4.8592900000000006,52.37562,124253.81594685644,486192.4194291511,119051.43327564734,487658.47569184104,23,weekday
455773,4.85844,52.30295,4.87474,52.37025,118934.57210853226,479573.4837365365,120099.27059971406,487053.44190434786,23,weekday
455785,4.87745,52.366279999999996,4.909330000000001,52.343059999999994,120280.72266795824,486610.42679329275,122435.0078745544,484012.11056705855,23,weekday
455771,4.90206,52.37513,4.92962,52.39759,121963.47917755257,487583.60022004804,123855.97408574924,490070.37494626426,23,weekday
455774,4.85861,52.30299,4.874680000000001,52.3703,118946.1996070442,479577.8496392785,120095.22376667261,487059.0339439277,23,weekday
455767,4.90512,52.37417,4.88054,52.38796,122171.14109131783,487475.39703581284,120508.04443124878,489021.1343565628,23,weekday
455787,4.85297,52.390390000000004,4.90289,52.36824,118633.19085270533,489304.98388837744,122014.87548790891,486816.6193475328,23,weekday
455790,4.88676,52.38055,4.95346,52.316790000000005,120925.78203761546,488193.73100735206,125424.75632224431,481070.3342553377,23,weekday
455796,4.836930000000001,52.38772,4.91378,52.40579,117539.06224353012,489016.0826788053,122783.84662532607,490989.66457677045,23,weekday
455795,4.87864,52.36537,4.90302,52.373709999999996,120361.06194679302,486508.6082346558,122027.79535246638,487425.1693249398,23,weekday
458189,4.92162,52.36415,4.86182,52.33337,123287.58106464332,486353.193586633,119189.63718427395,482956.38641652785,23,weekday
458196,4.86796,52.33149,4.879980000000001,52.36942,119606.63832763316,482744.19843427715,120455.48369899561,486958.58316260343,23,weekday
458191,4.9061,52.36515,4.92986,52.39774,122231.21401039837,486471.36050129903,123872.41410733057,490086.96140526654,23,weekday
458203,4.89393,52.37632,4.958019999999999,52.30546,121410.76361768023,487719.7405249559,125728.21969031576,479807.88376426714,23,weekday
458192,4.85645,52.35078,4.83518,52.37935,118837.80456909534,484896.1259928989,117412.83497910213,488085.7186909156,23,weekday
458198,4.89749,52.36201,4.94649,52.35304,121642.4186333358,486125.92270735675,124974.02430820785,485106.46932599175,23,weekday
458187,4.88984,52.35838,4.8849599999999995,52.35376,121118.56213763979,485725.58729015617,120782.5685858438,485213.84636394645,23,weekday
458202,4.93208,52.36428,4.86217,52.37505,124000.12896982604,486363.1324931287,119247.0863046633,487593.63110868004,23,weekday
458204,4.8508,52.39053,4.90296,52.36822,118485.59015733622,489321.65201428847,122019.6280499059,486814.36223040236,23,weekday
460232,4.91139,52.36587,4.9203,52.3384,122592.0466982369,486549.09127353434,123179.21746365429,483488.75542750687,23,weekday
460244,4.9265,52.36657,4.86142,52.36652,123621.68170935546,486620.32634106954,119189.1290402842,486644.9298695052,23,weekday
460256,4.89531,52.36705,4.8800099999999995,52.38289,121497.73237315817,486687.6932729703,120468.01598739962,488457.2820646,23,weekday
460242,4.89509,52.34253,4.91793,52.36404,121464.2254199968,483959.6341503551,123036.16668928228,486342.5755969517,23,weekday
460241,4.91106,52.34771,4.94066,52.39627,122556.29696234592,484528.7057831797,124606.4647323052,489918.81882607006,23,weekday
460246,4.88105,52.37806,4.93996,52.37101,120535.06933121111,487919.38597733295,124541.4752059202,487108.5931628301,23,weekday
460245,4.92531,52.35649,4.85896,52.34813,123533.48489768361,485499.3107579243,119006.66893563361,484600.0316134729,23,weekday
460251,4.86184,52.37516,4.83105,52.3575,119224.70351572247,487606.03288263746,117112.97172045885,485656.78359984764,23,weekday
460264,4.93335,52.37474,4.8467199999999995,52.37565,124093.91969000775,487526.4039046369,118195.5092636715,487668.12322844553,23,weekday
460247,4.86529,52.37559,4.8353,52.350770000000004,119459.97700168737,487652.1784009206,117396.78960910009,484905.7758120228,23,weekday
460253,4.894880000000001,52.377520000000004,4.95759,52.30838,121476.35967946997,487852.8164401434,125700.81747451979,480132.94265069073,23,weekday
460255,4.86687,52.3747,4.82025,52.38345,119566.85561082646,487552.3807200309,116399.83938477194,488549.74442996044,23,weekday
460259,4.9547300000000005,52.30743,4.99757,52.35882,125505.1399458336,480028.4032244299,128457.54983746464,485729.63900776894,23,weekday
460254,4.89633,52.353559999999995,4.85859,52.32362,121557.03698655685,485186.286968012,118961.57151341013,481873.18419252743,23,weekday
460252,4.9068,52.369679999999995,4.84072,52.3774,122282.23259230953,486975.06582625513,117788.41065270104,487865.8971631637,23,weekday
460271,4.88806,52.36489,4.9222,52.33464,121002.29473413709,486450.74155062874,123306.02279993624,483069.57622112613,23,weekday
460278,4.84745,52.34876,4.8853599999999995,52.33625,118222.93636074828,484675.90469685465,120796.33158112192,483265.453181088,23,weekday
